gene	type_fine	counts	method	rpkm	TPM_hand	salmon_tpm
b0307	CDS	8	PCB109_PCR15_Ecoli_TEX_replicate5	7.60927905849416	0.202379096245161	0.200163
b0331	CDS	8	PCB109_PCR15_Ecoli_TEX_replicate5	12.200495748844	0.371922894503587	0.36785
b0376	CDS	8	PCB109_PCR15_Ecoli_TEX_replicate5	9.38499672988001	0.262557902397356	0.259683
b0387	CDS	8	PCB109_PCR15_Ecoli_TEX_replicate5	23.7083869355266	1.14068217883636	1.128192
b0453	CDS	8	PCB109_PCR15_Ecoli_TEX_replicate5	18.9832888399846	0.738088468658822	0.730006
b0464	CDS	8	PCB109_PCR15_Ecoli_TEX_replicate5	16.7827530393681	0.599001445670351	0.592442
b0480	CDS	8	PCB109_PCR15_Ecoli_TEX_replicate5	6.57290630536996	0.169923432200142	0.168063
b0607	CDS	8	PCB109_PCR15_Ecoli_TEX_replicate5	25.3701897581102	1.33185796299888	1.317274
b0613	CDS	8	PCB109_PCR15_Ecoli_TEX_replicate5	12.3672451212656	0.379018402824801	0.374868
b4581	CDS	8	PCB109_PCR15_Ecoli_TEX_replicate5	13.7972569459608	0.44312746352565	0.438275
b0649	CDS	8	PCB109_PCR15_Ecoli_TEX_replicate5	7.48341917055215	0.198338249065557	0.196166
b0795	CDS	8	PCB109_PCR15_Ecoli_TEX_replicate5	10.8802016197106	0.318294493159946	0.314809
b0804	CDS	8	PCB109_PCR15_Ecoli_TEX_replicate5	16.0390564497359	0.557015363029906	0.550916
b0906	CDS	8	PCB109_PCR15_Ecoli_TEX_replicate5	15.6913890411433	0.538154797690292	0.532262
b0909	CDS	8	PCB109_PCR15_Ecoli_TEX_replicate5	14.2126193932869	0.462917622090873	0.457849
b0917	CDS	8	PCB109_PCR15_Ecoli_TEX_replicate5	59.6617649256658	32.9467351266998	32.586465
b0933	CDS	8	PCB109_PCR15_Ecoli_TEX_replicate5	14.1570289654122	0.460236632001544	0.455197
b1035	CDS	8	PCB109_PCR15_Ecoli_TEX_replicate5	19.6000743979624	0.781647788120654	0.773089
b1068	CDS	8	PCB109_PCR15_Ecoli_TEX_replicate5	11.7642916754834	0.353713019846884	0.34984
b1122	CDS	8	PCB109_PCR15_Ecoli_TEX_replicate5	23.5541024218464	1.12454044989056	1.112227
b1172	CDS	8	PCB109_PCR15_Ecoli_TEX_replicate5	31.5652360943929	2.5093158964792	2.481845
b1187	CDS	8	PCB109_PCR15_Ecoli_TEX_replicate5	15.1021435555927	0.507239522078297	0.501685
b1221	CDS	8	PCB109_PCR15_Ecoli_TEX_replicate5	16.7052941791864	0.594520138096757	0.58801
b1233	CDS	8	PCB109_PCR15_Ecoli_TEX_replicate5	23.7083869355266	1.14068217883636	1.128192
b4595	CDS	8	PCB109_PCR15_Ecoli_TEX_replicate5	62.7655561645732	36.3806768467571	35.980403
b1261	CDS	8	PCB109_PCR15_Ecoli_TEX_replicate5	9.10179481682412	0.252545101034745	0.24978
b1271	CDS	8	PCB109_PCR15_Ecoli_TEX_replicate5	14.3251203383525	0.468374411349311	0.463246
b1292	CDS	8	PCB109_PCR15_Ecoli_TEX_replicate5	12.200495748844	0.371922894503587	0.36785
b1304	CDS	8	PCB109_PCR15_Ecoli_TEX_replicate5	16.2551515216634	0.568979893500715	0.56275
b1316	CDS	8	PCB109_PCR15_Ecoli_TEX_replicate5	4.78978439191494	0.118138045280872	0.116844
b1468	CDS	8	PCB109_PCR15_Ecoli_TEX_replicate5	2.90332652846823	0.0682906260030935	0.067543
b1478	CDS	8	PCB109_PCR15_Ecoli_TEX_replicate5	10.7509318974962	0.313275394713271	0.309845
b1559	CDS	8	PCB109_PCR15_Ecoli_TEX_replicate5	14.4394165112649	0.473961382458846	0.468771
b1566	CDS	8	PCB109_PCR15_Ecoli_TEX_replicate5	32.706148242383	2.87100574889568	2.839577
b1675	CDS	8	PCB109_PCR15_Ecoli_TEX_replicate5	51.954264193642	23.4164203297122	23.159877
b1710	CDS	8	PCB109_PCR15_Ecoli_TEX_replicate5	19.7067898665538	0.789412501247681	0.780768
b1765	CDS	8	PCB109_PCR15_Ecoli_TEX_replicate5	19.7067898665538	0.789412501247681	0.780768
b1827	CDS	8	PCB109_PCR15_Ecoli_TEX_replicate5	13.7274857351089	0.439857150141697	0.435041
b1857	CDS	8	PCB109_PCR15_Ecoli_TEX_replicate5	11.6506880005055	0.349052086935285	0.34523
b1906	CDS	8	PCB109_PCR15_Ecoli_TEX_replicate5	45.4328084371179	14.5669421591592	14.407504
b1943	CDS	8	PCB109_PCR15_Ecoli_TEX_replicate5	9.6348191805423	0.271529129130751	0.268556
b1950	CDS	8	PCB109_PCR15_Ecoli_TEX_replicate5	13.8324091929569	0.444780924210447	0.439911
b1963	CDS	8	PCB109_PCR15_Ecoli_TEX_replicate5	29.7491540177292	2.05519461531724	2.032687
b2008	CDS	8	PCB109_PCR15_Ecoli_TEX_replicate5	10.2631769531864	0.294687979452163	0.291461
b2015	CDS	8	PCB109_PCR15_Ecoli_TEX_replicate5	11.6883113202058	0.35059202261294	0.346753
b2024	CDS	8	PCB109_PCR15_Ecoli_TEX_replicate5	14.733298801182	0.488529867575409	0.48318
b2033	CDS	8	PCB109_PCR15_Ecoli_TEX_replicate5	18.4041376550359	0.699127787028738	0.691472
b2049	CDS	8	PCB109_PCR15_Ecoli_TEX_replicate5	7.56158859085736	0.200844629635046	0.198645
b2129	CDS	8	PCB109_PCR15_Ecoli_TEX_replicate5	11.7261784195153	0.352145606169571	0.34829
b2140	CDS	8	PCB109_PCR15_Ecoli_TEX_replicate5	11.4661470078893	0.341550967588538	0.337811
b2295	CDS	8	PCB109_PCR15_Ecoli_TEX_replicate5	23.8647059702663	1.15729405522718	1.144622
b2309	CDS	8	PCB109_PCR15_Ecoli_TEX_replicate5	13.8854747013698	0.44728438156998	0.442387
b2377	CDS	8	PCB109_PCR15_Ecoli_TEX_replicate5	44.8695918035999	13.8092316599166	13.657856
b2427	CDS	8	PCB109_PCR15_Ecoli_TEX_replicate5	12.6702931347388	0.392109498974999	0.387816
b2487	CDS	8	PCB109_PCR15_Ecoli_TEX_replicate5	6.5137619774872	0.168125934680395	0.166285
b2534	CDS	8	PCB109_PCR15_Ecoli_TEX_replicate5	12.7148023612075	0.394053843598016	0.389739
b2701	CDS	8	PCB109_PCR15_Ecoli_TEX_replicate5	10.0077799230149	0.28517054470909	0.282048
b2706	CDS	8	PCB109_PCR15_Ecoli_TEX_replicate5	30.2463543634294	2.16727643727602	2.143553
b2707	CDS	8	PCB109_PCR15_Ecoli_TEX_replicate5	14.047142582757	0.454966746902289	0.449985
b2714	CDS	8	PCB109_PCR15_Ecoli_TEX_replicate5	10.7509318974962	0.313275394713271	0.309845
b2843	CDS	8	PCB109_PCR15_Ecoli_TEX_replicate5	12.9885660484105	0.406137266399999	0.40169
b2909	CDS	8	PCB109_PCR15_Ecoli_TEX_replicate5	18.7862304783238	0.724627888683281	0.716693
b2979	CDS	8	PCB109_PCR15_Ecoli_TEX_replicate5	7.24379000431699	0.19072206030144	0.188634
b2980	CDS	8	PCB109_PCR15_Ecoli_TEX_replicate5	14.2126193932869	0.462917622090873	0.457849
b3048	CDS	8	PCB109_PCR15_Ecoli_TEX_replicate5	10.2053018951797	0.292518497394846	0.289315
b3049	CDS	8	PCB109_PCR15_Ecoli_TEX_replicate5	54.2922060823559	26.453903170972	26.163514
b4470	CDS	8	PCB109_PCR15_Ecoli_TEX_replicate5	8.28888642478715	0.224696112513477	0.222236
b3126	CDS	8	PCB109_PCR15_Ecoli_TEX_replicate5	14.1018717097028	0.457586517038003	0.452576
b3262	CDS	8	PCB109_PCR15_Ecoli_TEX_replicate5	12.2833045435194	0.375437126577637	0.371326
b3292	CDS	8	PCB109_PCR15_Ecoli_TEX_replicate5	25.5492734505204	1.35456008736818	1.339728
b3324	CDS	8	PCB109_PCR15_Ecoli_TEX_replicate5	13.3232407564063	0.42120596356325	0.416594
b3371	CDS	8	PCB109_PCR15_Ecoli_TEX_replicate5	10.6246978634747	0.308412128559896	0.305035
b3417	CDS	8	PCB109_PCR15_Ecoli_TEX_replicate5	4.53758513015928	0.111195231052612	0.109978
b4613	CDS	8	PCB109_PCR15_Ecoli_TEX_replicate5	130.824592969532	75.8277911503815	75.008601
b3565	CDS	8	PCB109_PCR15_Ecoli_TEX_replicate5	8.21364691109771	0.222183201655918	0.21975
b3567	CDS	8	PCB109_PCR15_Ecoli_TEX_replicate5	7.0463602962175	0.184522117164706	0.182502
b3568	CDS	8	PCB109_PCR15_Ecoli_TEX_replicate5	9.19427706729142	0.255796754696137	0.252996
b3583	CDS	8	PCB109_PCR15_Ecoli_TEX_replicate5	15.6236564265772	0.534534922369506	0.528682
b4618	CDS	8	PCB109_PCR15_Ecoli_TEX_replicate5	122.00495748844	72.950604460465	72.155193
b3679	CDS	8	PCB109_PCR15_Ecoli_TEX_replicate5	6.33145260435637	0.162621129179263	0.16084
b3686	CDS	8	PCB109_PCR15_Ecoli_TEX_replicate5	25.3701897581102	1.33185796299888	1.317274
b3708	CDS	8	PCB109_PCR15_Ecoli_TEX_replicate5	7.67381004697609	0.204461899980103	0.202223
b3709	CDS	8	PCB109_PCR15_Ecoli_TEX_replicate5	8.70765133638426	0.238880336048897	0.236265
b3821	CDS	8	PCB109_PCR15_Ecoli_TEX_replicate5	12.4953293630278	0.384520282865806	0.38031
b3878	CDS	8	PCB109_PCR15_Ecoli_TEX_replicate5	5.3332226014102	0.133409387452042	0.131949
b3905	CDS	8	PCB109_PCR15_Ecoli_TEX_replicate5	12.9885660484105	0.406137266399999	0.40169
b4002	CDS	8	PCB109_PCR15_Ecoli_TEX_replicate5	25.5492734505204	1.35456008736818	1.339728
b4088	CDS	8	PCB109_PCR15_Ecoli_TEX_replicate5	11.6133061138729	0.347525620082798	0.34372
b4126	CDS	8	PCB109_PCR15_Ecoli_TEX_replicate5	47.2106139846573	16.9899212782782	16.804169
b4191	CDS	8	PCB109_PCR15_Ecoli_TEX_replicate5	14.3820413463194	0.471151334736758	0.465992
b4216	CDS	8	PCB109_PCR15_Ecoli_TEX_replicate5	19.6000743979624	0.781647788120654	0.773089
b4624	ncRNA	8	PCB109_PCR15_Ecoli_TEX_replicate5	122.00495748844	72.950604460465	72.155193
b4322	CDS	8	PCB109_PCR15_Ecoli_TEX_replicate5	9.1709807571547	0.254976016445775	0.252184
b4334	CDS	8	PCB109_PCR15_Ecoli_TEX_replicate5	14.1570289654122	0.460236632001544	0.455197
b0040	CDS	7	PCB109_PCR15_Ecoli_TEX_replicate5	6.2755191971019	0.164902967157865	0.163097
b0113	CDS	7	PCB109_PCR15_Ecoli_TEX_replicate5	12.436041969126	0.405052919329514	0.400618
b0186	CDS	7	PCB109_PCR15_Ecoli_TEX_replicate5	4.43770951163581	0.110254890832294	0.109048
b0226	CDS	7	PCB109_PCR15_Ecoli_TEX_replicate5	36.5428310169703	8.6021547816371	8.507962
b0251	CDS	7	PCB109_PCR15_Ecoli_TEX_replicate5	21.4472597390796	1.07526934770464	1.063495
b0254	CDS	7	PCB109_PCR15_Ecoli_TEX_replicate5	10.639570060932	0.323916542631521	0.32037
b0306	CDS	7	PCB109_PCR15_Ecoli_TEX_replicate5	13.2143756111436	0.44383458181851	0.438975
b0323	CDS	7	PCB109_PCR15_Ecoli_TEX_replicate5	10.0011958572761	0.297578107638658	0.29432
b0343	CDS	7	PCB109_PCR15_Ecoli_TEX_replicate5	7.58271034669775	0.207771168779581	0.205496
b0363	CDS	7	PCB109_PCR15_Ecoli_TEX_replicate5	7.94409369934137	0.220276930786378	0.217865
b0385	CDS	7	PCB109_PCR15_Ecoli_TEX_replicate5	8.52119826404688	0.24088020029411	0.238243
b0446	CDS	7	PCB109_PCR15_Ecoli_TEX_replicate5	11.6150807633402	0.366612044735852	0.362598
b0545	CDS	7	PCB109_PCR15_Ecoli_TEX_replicate5	17.2434411332346	0.690735938591721	0.683172
b0590	CDS	7	PCB109_PCR15_Ecoli_TEX_replicate5	9.46328293268155	0.276294375436688	0.273269
b0594	CDS	7	PCB109_PCR15_Ecoli_TEX_replicate5	5.90132674808216	0.15327131040022	0.151593
b0646	CDS	7	PCB109_PCR15_Ecoli_TEX_replicate5	6.65811917618239	0.177081709214516	0.175143
b0724	CDS	7	PCB109_PCR15_Ecoli_TEX_replicate5	13.2697431067211	0.44668576756895	0.441795
b0727	CDS	7	PCB109_PCR15_Ecoli_TEX_replicate5	7.80701402170277	0.215498195717665	0.213138
b0774	CDS	7	PCB109_PCR15_Ecoli_TEX_replicate5	7.37093565896996	0.200579089860288	0.198383
b0788	CDS	7	PCB109_PCR15_Ecoli_TEX_replicate5	9.93842684561953	0.295052692298019	0.291822
b0818	CDS	7	PCB109_PCR15_Ecoli_TEX_replicate5	8.49833279464425	0.240048623077905	0.23742
b0821	CDS	7	PCB109_PCR15_Ecoli_TEX_replicate5	7.51077949755911	0.205317178597145	0.203069
b0846	CDS	7	PCB109_PCR15_Ecoli_TEX_replicate5	17.7260001201722	0.726837120051218	0.718878
b0854	CDS	7	PCB109_PCR15_Ecoli_TEX_replicate5	8.54418710828442	0.241717559043684	0.239071
b0855	CDS	7	PCB109_PCR15_Ecoli_TEX_replicate5	8.3858217691194	0.235975399835633	0.233391
b0864	CDS	7	PCB109_PCR15_Ecoli_TEX_replicate5	13.0510110774894	0.435495309926304	0.430727
b0959	CDS	7	PCB109_PCR15_Ecoli_TEX_replicate5	15.1051447764901	0.548953298564999	0.542942
b0964	CDS	7	PCB109_PCR15_Ecoli_TEX_replicate5	14.3521692815895	0.505090202069491	0.499559
b0968	CDS	7	PCB109_PCR15_Ecoli_TEX_replicate5	34.1767484331377	6.02130970600103	5.9554
b0978	CDS	7	PCB109_PCR15_Ecoli_TEX_replicate5	6.15358553394577	0.16108282120054	0.159319
b0994	CDS	7	PCB109_PCR15_Ecoli_TEX_replicate5	9.24235025721038	0.267782096860975	0.26485
b1002	CDS	7	PCB109_PCR15_Ecoli_TEX_replicate5	7.65603228397444	0.210284529692238	0.207982
b1018	CDS	7	PCB109_PCR15_Ecoli_TEX_replicate5	8.43046678297451	0.237587987989407	0.234986
b1033	CDS	7	PCB109_PCR15_Ecoli_TEX_replicate5	10.1291429258127	0.302760890355152	0.299446
b1050	CDS	7	PCB109_PCR15_Ecoli_TEX_replicate5	41.855224953358	15.6139411268488	15.443534
b1055	CDS	7	PCB109_PCR15_Ecoli_TEX_replicate5	9.03149816008771	0.259778646892528	0.256934
b1064	CDS	7	PCB109_PCR15_Ecoli_TEX_replicate5	14.6849089094471	0.524126264961557	0.518387
b1110	CDS	7	PCB109_PCR15_Ecoli_TEX_replicate5	17.6273396371285	0.719318115361033	0.711442
b1174	CDS	7	PCB109_PCR15_Ecoli_TEX_replicate5	35.7185566331289	7.64138808947945	7.557578
b1178	CDS	7	PCB109_PCR15_Ecoli_TEX_replicate5	23.6936061456665	1.3723832464125	1.357356
b1190	CDS	7	PCB109_PCR15_Ecoli_TEX_replicate5	8.87956641533857	0.254083134536784	0.251301
b1204	CDS	7	PCB109_PCR15_Ecoli_TEX_replicate5	16.2690686034457	0.622693293894626	0.615875
b1235	CDS	7	PCB109_PCR15_Ecoli_TEX_replicate5	9.37920638145338	0.273039598762696	0.27005
b1287	CDS	7	PCB109_PCR15_Ecoli_TEX_replicate5	8.43046678297451	0.237587987989407	0.234986
b1296	CDS	7	PCB109_PCR15_Ecoli_TEX_replicate5	6.86002603928684	0.183628744238292	0.181618
b1345	CDS	7	PCB109_PCR15_Ecoli_TEX_replicate5	7.69322758252006	0.211564151576774	0.209248
b1372	CDS	7	PCB109_PCR15_Ecoli_TEX_replicate5	2.82603690196677	0.0670100396577898	0.066276
b1411	CDS	7	PCB109_PCR15_Ecoli_TEX_replicate5	7.35382048329123	0.200002160551006	0.197812
b1414	CDS	7	PCB109_PCR15_Ecoli_TEX_replicate5	11.8764200805153	0.378588481768965	0.374443
b1415	CDS	7	PCB109_PCR15_Ecoli_TEX_replicate5	6.60259629215585	0.17529601130647	0.173377
b1418	CDS	7	PCB109_PCR15_Ecoli_TEX_replicate5	17.9266718196458	0.742356773860141	0.734228
b1456	CDS	7	PCB109_PCR15_Ecoli_TEX_replicate5	4.63922659395131	0.115954560008171	0.114685
b1461	CDS	7	PCB109_PCR15_Ecoli_TEX_replicate5	40.7774080017694	14.1386914365392	13.98374
b1525	CDS	7	PCB109_PCR15_Ecoli_TEX_replicate5	6.84519889366879	0.183145086439596	0.18114
b1607	CDS	7	PCB109_PCR15_Ecoli_TEX_replicate5	28.3616001922754	2.42490268473932	2.398348
b1612	CDS	7	PCB109_PCR15_Ecoli_TEX_replicate5	5.77225763330029	0.149321584434287	0.147687
b1644	CDS	7	PCB109_PCR15_Ecoli_TEX_replicate5	11.0865064928965	0.343095811603124	0.339339
b1651	CDS	7	PCB109_PCR15_Ecoli_TEX_replicate5	23.3443146545756	1.32026742692848	1.30581
b1671	CDS	7	PCB109_PCR15_Ecoli_TEX_replicate5	14.2232575814555	0.497857406813126	0.492406
b1723	CDS	7	PCB109_PCR15_Ecoli_TEX_replicate5	10.2272724051801	0.306768019786323	0.303409
b1741	CDS	7	PCB109_PCR15_Ecoli_TEX_replicate5	10.711540095166	0.326962779709561	0.323383
b1759	CDS	7	PCB109_PCR15_Ecoli_TEX_replicate5	23.3443146545756	1.32026742692848	1.30581
b1787	CDS	7	PCB109_PCR15_Ecoli_TEX_replicate5	18.8889384978375	0.821268714388581	0.812276
b1791	CDS	7	PCB109_PCR15_Ecoli_TEX_replicate5	8.04499243388	0.22382216035912	0.221371
b1802	CDS	7	PCB109_PCR15_Ecoli_TEX_replicate5	8.45296802883654	0.2384025753768	0.235792
b1847	CDS	7	PCB109_PCR15_Ecoli_TEX_replicate5	26.6885844505963	1.94953555064625	1.928189
b1885	CDS	7	PCB109_PCR15_Ecoli_TEX_replicate5	5.93450097714695	0.154291607584837	0.152602
b1920	CDS	7	PCB109_PCR15_Ecoli_TEX_replicate5	11.8764200805153	0.378588481768965	0.374443
b1982	CDS	7	PCB109_PCR15_Ecoli_TEX_replicate5	6.5344814748365	0.173113903281908	0.171218
b1999	CDS	7	PCB109_PCR15_Ecoli_TEX_replicate5	22.3556142692053	1.18524007644716	1.172262
b2037	CDS	7	PCB109_PCR15_Ecoli_TEX_replicate5	7.61919491933623	0.209020294042785	0.206732
b2073	CDS	7	PCB109_PCR15_Ecoli_TEX_replicate5	14.4175054088198	0.508785984035853	0.503215
b2179	CDS	7	PCB109_PCR15_Ecoli_TEX_replicate5	9.269401038451	0.268817336926159	0.265874
b2245	CDS	7	PCB109_PCR15_Ecoli_TEX_replicate5	11.832049893415	0.376538363636642	0.372415
b4544	CDS	7	PCB109_PCR15_Ecoli_TEX_replicate5	28.3616001922754	2.42490268473932	2.398348
b2267	CDS	7	PCB109_PCR15_Ecoli_TEX_replicate5	20.6098396191156	0.983972893654243	0.973198
b2308	CDS	7	PCB109_PCR15_Ecoli_TEX_replicate5	13.8500525720296	0.477350694404347	0.472124
b2350	CDS	7	PCB109_PCR15_Ecoli_TEX_replicate5	26.2462322221334	1.84603764119203	1.825818
b2366	CDS	7	PCB109_PCR15_Ecoli_TEX_replicate5	7.15446992802129	0.193329243238832	0.191212
b2398	CDS	7	PCB109_PCR15_Ecoli_TEX_replicate5	27.6195815825938	2.1956514094193	2.171614
b2518	CDS	7	PCB109_PCR15_Ecoli_TEX_replicate5	22.0443992213742	1.14616622777307	1.133616
b2521	CDS	7	PCB109_PCR15_Ecoli_TEX_replicate5	11.2439480052216	0.350003780964261	0.346171
b2542	CDS	7	PCB109_PCR15_Ecoli_TEX_replicate5	7.90443932147444	0.218890087570514	0.216493
b2543	CDS	7	PCB109_PCR15_Ecoli_TEX_replicate5	22.5145404369959	1.20579337257052	1.19259
b2632	CDS	7	PCB109_PCR15_Ecoli_TEX_replicate5	11.0094276528532	0.339743083802442	0.336023
b2675	CDS	7	PCB109_PCR15_Ecoli_TEX_replicate5	4.43150003004304	0.110080344830976	0.108875
b2685	CDS	7	PCB109_PCR15_Ecoli_TEX_replicate5	8.1067713860173	0.226004608293282	0.22353
b2703	CDS	7	PCB109_PCR15_Ecoli_TEX_replicate5	9.90733687634231	0.293805990781267	0.290589
b2719	CDS	7	PCB109_PCR15_Ecoli_TEX_replicate5	12.3874003447357	0.402707053001351	0.398297
b2739	CDS	7	PCB109_PCR15_Ecoli_TEX_replicate5	12.2437320417684	0.395829702950094	0.391495
b2768	CDS	7	PCB109_PCR15_Ecoli_TEX_replicate5	16.52371489463	0.639884213051226	0.632877
b2791	CDS	7	PCB109_PCR15_Ecoli_TEX_replicate5	12.1497903636986	0.391373833873733	0.387088
b2802	CDS	7	PCB109_PCR15_Ecoli_TEX_replicate5	5.35275271234494	0.136698724413302	0.135202
b2804	CDS	7	PCB109_PCR15_Ecoli_TEX_replicate5	22.5145404369959	1.20579337257052	1.19259
b2818	CDS	7	PCB109_PCR15_Ecoli_TEX_replicate5	7.13834415057271	0.192793210216913	0.190682
b2824	CDS	7	PCB109_PCR15_Ecoli_TEX_replicate5	23.3443146545756	1.32026742692848	1.30581
b2874	CDS	7	PCB109_PCR15_Ecoli_TEX_replicate5	10.1943520004424	0.305420576068374	0.302076
b2877	CDS	7	PCB109_PCR15_Ecoli_TEX_replicate5	16.4379516685333	0.634049402597871	0.627107
b2880	CDS	7	PCB109_PCR15_Ecoli_TEX_replicate5	12.1965803137513	0.393589157461697	0.389279
b2887	CDS	7	PCB109_PCR15_Ecoli_TEX_replicate5	4.95108705805746	0.12491152901479	0.123544
b2889	CDS	7	PCB109_PCR15_Ecoli_TEX_replicate5	17.337839533599	0.697666399514045	0.690027
b2918	CDS	7	PCB109_PCR15_Ecoli_TEX_replicate5	9.548880466746	0.279627685596112	0.276566
b2929	CDS	7	PCB109_PCR15_Ecoli_TEX_replicate5	18.6662791049357	0.802316359441152	0.793531
b2983	CDS	7	PCB109_PCR15_Ecoli_TEX_replicate5	8.90453239401338	0.255014979773471	0.252223
b3010	CDS	7	PCB109_PCR15_Ecoli_TEX_replicate5	9.93842684561953	0.295052692298019	0.291822
b3024	CDS	7	PCB109_PCR15_Ecoli_TEX_replicate5	24.2375920010517	1.45875701716573	1.442784
b3039	CDS	7	PCB109_PCR15_Ecoli_TEX_replicate5	11.6578356618556	0.368555218117844	0.36452
b3110	CDS	7	PCB109_PCR15_Ecoli_TEX_replicate5	7.13834415057271	0.192793210216913	0.190682
b3135	CDS	7	PCB109_PCR15_Ecoli_TEX_replicate5	18.8889384978375	0.821268714388581	0.812276
b3148	CDS	7	PCB109_PCR15_Ecoli_TEX_replicate5	24.0535090238285	1.4287825579089	1.413137
b3227	CDS	7	PCB109_PCR15_Ecoli_TEX_replicate5	6.9503555701626	0.186585199870035	0.184542
b3268	CDS	7	PCB109_PCR15_Ecoli_TEX_replicate5	9.27845318790261	0.269164198006064	0.266217
b3323	CDS	7	PCB109_PCR15_Ecoli_TEX_replicate5	6.46775770211863	0.170985453651393	0.169113
b3356	CDS	7	PCB109_PCR15_Ecoli_TEX_replicate5	23.517663525773	1.34582099003032	1.331084
b3434	CDS	7	PCB109_PCR15_Ecoli_TEX_replicate5	16.0221518792787	0.606401899577615	0.599762
b3447	CDS	7	PCB109_PCR15_Ecoli_TEX_replicate5	5.45415388312989	0.139720196553717	0.13819
b3465	CDS	7	PCB109_PCR15_Ecoli_TEX_replicate5	15.941503463779	0.601159231857924	0.594577
b3502	CDS	7	PCB109_PCR15_Ecoli_TEX_replicate5	7.37093565896996	0.200579089860288	0.198383
b3513	CDS	7	PCB109_PCR15_Ecoli_TEX_replicate5	8.21187213864501	0.229738164597687	0.227223
b3537	CDS	7	PCB109_PCR15_Ecoli_TEX_replicate5	49.7441678765041	25.9294286457054	25.646538
b3557	CDS	7	PCB109_PCR15_Ecoli_TEX_replicate5	18.2363456130754	0.766920049465807	0.758522
b3597	CDS	7	PCB109_PCR15_Ecoli_TEX_replicate5	8.36367611303897	0.235177286871138	0.232602
b3645	CDS	7	PCB109_PCR15_Ecoli_TEX_replicate5	11.5305049325392	0.362786527747304	0.358814
b3691	CDS	7	PCB109_PCR15_Ecoli_TEX_replicate5	7.35382048329123	0.200002160551006	0.197812
b4479	CDS	7	PCB109_PCR15_Ecoli_TEX_replicate5	13.7897475535737	0.474096030578863	0.468905
b3710	CDS	7	PCB109_PCR15_Ecoli_TEX_replicate5	8.08607324630832	0.225272411938121	0.222806
b3724	CDS	7	PCB109_PCR15_Ecoli_TEX_replicate5	13.1050152612583	0.438240028266176	0.433441
b3865	CDS	7	PCB109_PCR15_Ecoli_TEX_replicate5	15.0334431398928	0.544653403275978	0.538689
b3876	CDS	7	PCB109_PCR15_Ecoli_TEX_replicate5	6.77201430107789	0.180764517725043	0.178785
b3921	CDS	7	PCB109_PCR15_Ecoli_TEX_replicate5	21.5934910554824	1.09215839505078	1.080199
b3952	CDS	7	PCB109_PCR15_Ecoli_TEX_replicate5	10.8213394811074	0.331641102471701	0.32801
b4003	CDS	7	PCB109_PCR15_Ecoli_TEX_replicate5	6.80109954503384	0.181709280012805	0.17972
b4036	CDS	7	PCB109_PCR15_Ecoli_TEX_replicate5	7.09040004806886	0.191202798766911	0.189109
b4040	CDS	7	PCB109_PCR15_Ecoli_TEX_replicate5	10.8957982390049	0.334835077776404	0.331169
b4075	CDS	7	PCB109_PCR15_Ecoli_TEX_replicate5	24.8071437713114	1.55673323473656	1.539687
b4087	CDS	7	PCB109_PCR15_Ecoli_TEX_replicate5	6.20178594282785	0.16258944150795	0.160809
b4095	CDS	7	PCB109_PCR15_Ecoli_TEX_replicate5	8.36367611303897	0.235177286871138	0.232602
b4118	CDS	7	PCB109_PCR15_Ecoli_TEX_replicate5	10.4638062383395	0.316543631949468	0.313077
b4137	CDS	7	PCB109_PCR15_Ecoli_TEX_replicate5	28.1098700130541	2.34342425468118	2.317752
b4214	CDS	7	PCB109_PCR15_Ecoli_TEX_replicate5	12.8393730600166	0.424851840029938	0.4202
b4304	CDS	7	PCB109_PCR15_Ecoli_TEX_replicate5	7.23620416177629	0.1960547494875	0.193908
b4305	CDS	7	PCB109_PCR15_Ecoli_TEX_replicate5	8.475589709556	0.239222767723279	0.236603
b4330	CDS	7	PCB109_PCR15_Ecoli_TEX_replicate5	13.9108873563869	0.480650353582257	0.475387
b4568	CDS	7	PCB109_PCR15_Ecoli_TEX_replicate5	59.0132674808216	35.9845184500086	35.588752
b4403	CDS	7	PCB109_PCR15_Ecoli_TEX_replicate5	13.8500525720296	0.477350694404347	0.472124
b0011	CDS	6	PCB109_PCR15_Ecoli_TEX_replicate5	11.4219227382235	0.385348990371982	0.381129
b0063	CDS	6	PCB109_PCR15_Ecoli_TEX_replicate5	4.79048877197258	0.123226692992832	0.121877
b0064	CDS	6	PCB109_PCR15_Ecoli_TEX_replicate5	9.27543384094918	0.2842638021186	0.281151
b0262	CDS	6	PCB109_PCR15_Ecoli_TEX_replicate5	7.78568920875084	0.224343703303136	0.221887
b0284	CDS	6	PCB109_PCR15_Ecoli_TEX_replicate5	3.70510960525631	0.0917403445523857	0.090736
b0286	CDS	6	PCB109_PCR15_Ecoli_TEX_replicate5	11.8197836173489	0.406368026210454	0.401918
b0342	CDS	6	PCB109_PCR15_Ecoli_TEX_replicate5	13.3286921642445	0.493927987659115	0.488519
b0350	CDS	6	PCB109_PCR15_Ecoli_TEX_replicate5	10.0665400647137	0.319289163451071	0.315793
b4579	CDS	6	PCB109_PCR15_Ecoli_TEX_replicate5	28.9816046702967	0.398222564660578	0.393862
b4579	CDS	6	PCB109_PCR15_Ecoli_TEX_replicate5	19.5765166162341	0.398222564660578	0.393862
